Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Year,Month,Quarter,Day_of_Week,Week_of_Year,Profit,Profit_Margin,Sales_Rep_Encoded,Region_Encoded,Product_Category_Encoded,Customer_Type_Encoded,Payment_Method_Encoded,Sales_Channel_Encoded
1050,2023-02-11,Charlie,West,1011.46,48,Furniture,710.06,851.3499999999999,Returning,0.04,Bank Transfer,Online,West-Charlie,2023,2,1,5,6,-33071.42,-3269.671563877958,2,3,3,1,0,0
1025,2023-12-22,Bob,South,6030.54,11,Food,1250.59,1515.4899999999998,Returning,0.21,Bank Transfer,Retail,South-Bob,2023,12,4,4,51,-7725.95,-128.11373442510953,1,2,2,1,0,1
1024,2023-02-10,David,East,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David,2023,2,1,4,6,-13146.320000000003,-209.53249220607836,3,0,0,0,1,1
1013,2023-02-03,Bob,North,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob,2023,2,1,4,5,-187743.65999999997,-2879.4156620962544,1,1,0,0,2,0
1060,2023-01-17,Bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob,2023,1,1,1,3,-823.9500000000003,-29.99148248449376,1,2,1,0,2,1
1007,2023-06-14,Alice,North,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice,2023,6,2,2,24,-13086.24,-5242.884615384615,0,1,0,1,2,1
1057,2023-06-02,Bob,South,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob,2023,6,2,4,22,-12885.949999999999,-133.48267235708772,1,2,1,0,0,1
1036,2023-03-17,Alice,East,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice,2023,3,1,4,11,-74133.35,-2869.1153476995482,0,0,2,0,0,1
1045,2023-03-28,Eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,2023,3,1,1,13,-2101.26,-30.934273171334947,4,3,0,1,0,1
1020,2023-04-27,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,2023,4,2,3,17,-150381.34999999998,-2119.348642264827,0,2,3,1,0,0
1065,2023-12-28,David,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,2023,12,4,3,52,-71883.37,-1170.916278850054,3,3,2,0,0,1
1008,2023-12-08,Alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,2023,12,4,4,49,-139256.0,-4354.771122466211,0,2,1,0,1,0
1016,2023-01-27,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,2023,1,1,4,4,-136062.24,-4887.556441618622,4,1,2,0,0,1
1014,2023-11-09,David,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,2023,11,4,3,45,4824.6900000000005,80.18537723619394,3,1,1,0,2,0
1076,2023-10-14,Charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,2023,10,4,5,41,-31064.590000000004,-358.1200896897174,2,2,2,1,0,0
1087,2023-05-14,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,2023,5,2,6,19,-30412.539999999997,-321.05596527269,2,3,1,0,2,0
1015,2023-08-07,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,2023,8,3,0,32,-7088.79,-617.2377162659886,0,0,0,0,0,1
1092,2023-06-17,Alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,2023,6,2,5,24,-66397.35,-4066.471705046546,0,0,3,1,0,1
1098,2023-04-08,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,2023,4,2,5,14,-5283.209999999999,-55.88989187433684,4,1,1,0,2,1
1066,2023-09-25,Eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,2023,9,3,0,39,-54612.58,-738.8365328679465,4,0,2,0,2,1
1032,2023-08-25,Bob,North,8841.64,23,Electronics,4673.19,4761.179999999999,Returning,0.17,Credit Card,Retail,North-Bob,2023,8,3,4,34,-98641.73,-1115.6496984722291,1,1,1,1,2,1
1087,2023-11-05,Eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,2023,11,4,6,44,-18856.14,-895.3277684396456,4,0,1,1,2,0
1063,2023-06-22,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,2023,6,2,3,25,-94010.4,-1588.7918067972485,1,2,1,0,1,0
1086,2023-07-09,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,2023,7,3,6,27,-64760.520000000004,-919.7265269950918,3,1,2,1,2,0
1051,2023-05-02,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,2023,5,2,1,18,-121147.65,-1772.95038423207,0,1,3,1,0,1
1025,2023-02-15,David,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,2023,2,1,2,7,-67321.1,-1625.8386263192215,3,2,0,0,0,1
1058,2023-03-05,Eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,2023,3,1,6,9,-124390.15,-49280.991244403944,4,1,3,1,1,0
1063,2023-05-10,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,2023,5,2,2,19,-195821.54,-3335.4205523107767,3,0,1,0,2,1
1062,2023-11-06,David,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,2023,11,4,0,45,-56420.54000000001,-2165.2655130463486,3,0,2,0,0,1
1022,2023-12-29,David,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,2023,12,4,4,52,-13748.579999999998,-301.66801242781156,3,1,3,0,1,0
1058,2023-07-12,Eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,2023,7,3,2,28,-28275.529999999995,-295.1501296966091,4,0,1,0,0,0
1058,2023-11-03,David,West,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David,2023,11,4,4,44,-147189.44999999998,-3633.9036403362584,3,3,0,1,1,1
1086,2023-06-30,Bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0.0,Cash,Retail,North-Bob,2023,6,2,4,26,-94885.4,-1127.7032198563352,1,1,0,0,1,1
1049,2023-10-19,Eve,South,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve,2023,10,4,3,42,-138956.65,-7066.011543057638,4,2,0,0,2,0
1052,2023-10-09,David,West,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David,2023,10,4,0,41,-55151.82,-816.1740679792109,3,3,1,0,1,1
1042,2023-01-29,Eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve,2023,1,1,6,4,-50316.13,-514.8815486928963,4,1,2,0,0,0
1070,2023-05-29,Charlie,South,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie,2023,5,2,0,22,-52046.32,-4694.18619333658,2,2,3,1,0,0
1015,2023-09-24,Bob,East,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob,2023,9,3,6,38,-120957.88,-66325.53599824532,1,0,0,1,2,0
1054,2023-10-23,David,South,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David,2023,10,4,0,43,-203208.49000000002,-4626.29204069692,3,2,1,1,2,1
1060,2023-01-11,Charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie,2023,1,1,2,2,-168446.15000000002,-16563.2061278872,2,3,1,0,1,0
1097,2023-06-13,Charlie,East,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie,2023,6,2,1,24,-14120.49,-188.04729251925355,2,0,3,1,2,0
1008,2023-04-23,Eve,North,9154.03,35,Clothing,600.2,1059.8200000000002,Returning,0.29,Bank Transfer,Retail,North-Eve,2023,4,2,6,16,-11852.97,-129.48362633725253,4,1,0,1,0,1
1053,2023-07-06,Charlie,East,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,2023,7,3,3,27,2190.6500000000005,49.823622126041386,2,0,1,0,0,0
1060,2023-10-22,Bob,North,2661.25,11,Furniture,3648.04,4143.51,Returning,0.17,Credit Card,Retail,North-Bob,2023,10,4,6,42,-37467.19,-1407.8793799906061,1,1,3,1,2,1
1005,2023-08-20,Bob,North,4400.59,21,Food,4376.37,4818.95,New,0.0,Credit Card,Retail,North-Bob,2023,8,3,6,33,-87503.18000000001,-1988.4420043675964,1,1,2,0,2,1
1068,2023-08-15,Alice,South,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,2023,8,3,1,33,-16731.0,-230.38695258829023,0,2,2,1,2,1
1006,2023-11-06,Bob,South,189.64,22,Food,834.32,1098.97,Returning,0.17,Cash,Online,South-Bob,2023,11,4,0,45,-18165.4,-9578.886310904873,1,2,2,1,1,0
1096,2023-04-08,Charlie,South,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,2023,4,2,5,14,-10170.810000000001,-171.3529741777987,2,2,0,1,1,0
1094,2023-02-24,Bob,West,6171.59,7,Furniture,4122.38,4358.78,Returning,0.26,Bank Transfer,Retail,West-Bob,2023,2,1,4,8,-22685.07,-367.57253803314865,1,3,3,1,0,1
1047,2023-04-21,Eve,West,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,2023,4,2,4,16,-20639.67,-321.83558367157275,4,3,3,0,1,1
1099,2023-06-01,Alice,South,2496.02,2,Electronics,2038.4,2073.32,New,0.16,Cash,Retail,South-Alice,2023,6,2,3,22,-1580.7800000000002,-63.33202458313636,0,2,1,0,1,1
1055,2023-09-03,Charlie,West,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,2023,9,3,6,35,-23294.2,-324.92411899926356,2,3,1,1,1,0
1040,2023-03-10,Alice,East,1004.78,42,Electronics,4205.29,4382.35,New,0.25,Cash,Retail,East-Alice,2023,3,1,4,10,-175617.4,-17478.19423157308,0,0,1,0,1,1
1052,2023-11-08,Charlie,East,2072.78,18,Furniture,3271.62,3722.38,Returning,0.19,Bank Transfer,Retail,East-Charlie,2023,11,4,2,45,-56816.38,-2741.07141134129,2,0,3,1,0,1
1016,2023-10-16,Eve,West,8786.95,11,Electronics,3094.57,3565.6000000000004,Returning,0.1,Credit Card,Retail,West-Eve,2023,10,4,0,42,-25253.320000000003,-287.395740273929,4,3,1,1,2,1
1013,2023-09-07,Alice,West,7413.36,16,Furniture,919.58,1258.3000000000002,Returning,0.14,Bank Transfer,Online,West-Alice,2023,9,3,3,36,-7299.920000000001,-98.46978967701557,0,3,3,1,0,0
1030,2023-02-05,David,East,236.08,49,Furniture,2590.29,2925.86,Returning,0.26,Cash,Retail,East-David,2023,2,1,6,5,-126688.12999999999,-53663.22009488308,3,0,3,1,1,1
1019,2023-08-27,Charlie,North,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,2023,8,3,6,34,-62081.6,-2426.086005033373,2,1,2,1,2,0
1017,2023-05-28,David,East,2222.62,35,Electronics,4867.64,5287.05,Returning,0.28,Credit Card,Online,East-David,2023,5,2,6,21,-168144.78000000003,-7565.160936192423,3,0,1,1,2,0
1063,2023-08-15,Alice,East,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,2023,8,3,1,33,-24439.98,-878.8261691921554,0,0,2,0,2,1
1019,2023-09-01,David,West,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,2023,9,3,4,35,995.0000000000002,39.00675855796523,3,3,0,0,0,1
1092,2023-12-03,David,East,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David,2023,12,4,6,48,-1817.43,-252.76838986940376,3,0,0,1,2,1
1058,2023-12-31,Alice,West,4643.51,44,Clothing,1910.47,2217.8,New,0.22,Bank Transfer,Online,West-Alice,2023,12,4,6,52,-79417.17000000001,-1710.2831694127935,0,3,0,0,0,0
1055,2023-07-20,Eve,West,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,2023,7,3,3,29,-169449.04,-2304.156343570762,4,3,3,1,0,0
1090,2023-06-03,David,South,6106.64,47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David,2023,6,2,5,22,2095.1900000000005,34.31002973812113,3,2,3,0,1,0
1090,2023-03-14,David,East,6761.43,47,Furniture,2310.82,2714.71,New,0.19,Cash,Retail,East-David,2023,3,1,1,11,-101847.11000000002,-1506.295413839972,3,0,3,0,1,1
1062,2023-07-20,Eve,North,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,2023,7,3,3,29,-79721.73999999999,-8824.828975624874,4,1,1,0,2,0
1023,2023-10-23,David,South,9519.76,42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David,2023,10,4,0,43,-3490.999999999998,-36.67109254855163,3,2,2,1,2,1
1009,2023-01-17,David,West,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David,2023,1,1,1,3,-18942.97,-225.4828254020024,3,3,3,0,1,1
1012,2023-05-09,David,West,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,2023,5,2,1,19,-8972.740000000002,-111.18099620960078,3,3,2,1,0,1
1001,2023-08-05,Bob,North,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,2023,8,3,5,31,1080.2200000000012,13.097481188330109,1,1,2,1,0,0
1058,2023-03-02,Eve,West,9333.83,39,Food,3542.8,3603.02,Returning,0.26,Cash,Online,West-Eve,2023,3,1,3,9,-128835.37000000001,-1380.305512313809,4,3,2,1,1,0
1001,2023-04-14,David,East,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,2023,4,2,4,15,224.75,4.0952167503931225,3,0,1,0,0,0
1034,2023-02-11,Eve,South,2082.79,26,Electronics,667.0,718.72,New,0.2,Cash,Retail,South-Eve,2023,2,1,5,6,-15259.21,-732.6331507257092,4,2,1,0,1,1
1096,2023-01-25,Charlie,West,6206.16,27,Clothing,4809.0,4967.44,New,0.12,Cash,Online,West-Charlie,2023,1,1,2,4,-123636.84,-1992.1632700413782,2,3,0,0,1,0
1048,2023-02-08,Charlie,West,7454.53,27,Clothing,3197.76,3572.61,Returning,0.08,Credit Card,Online,West-Charlie,2023,2,1,2,6,-78884.99,-1058.2154743491542,2,3,0,1,2,0
1089,2023-10-18,David,North,7405.38,15,Food,3841.05,4323.62,Returning,0.29,Credit Card,Retail,North-David,2023,10,4,2,42,-50210.37,-678.0255705986729,3,1,2,1,2,1
1001,2023-05-11,Eve,East,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,2023,5,2,3,19,1725.4700000000003,32.78896310583675,4,0,0,0,1,1
1016,2023-08-17,Eve,West,777.74,7,Food,282.94,779.3299999999999,Returning,0.28,Credit Card,Online,West-Eve,2023,8,3,3,33,-1202.84,-154.65836912078586,4,3,2,1,2,0
1061,2023-04-18,Eve,North,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,2023,4,2,1,16,-3100.6700000000005,-82.1582821500681,4,1,1,0,1,1
1064,2023-06-21,Bob,West,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,2023,6,2,2,25,-36072.78999999999,-391.4322360261252,1,3,1,0,0,0
1063,2023-04-12,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,2023,4,2,2,15,-78166.76000000001,-1328.00252801544,2,1,1,0,0,1
1069,2023-12-20,Eve,North,5429.49,12,Furniture,4682.34,5036.400000000001,New,0.2,Bank Transfer,Retail,North-Eve,2023,12,4,2,51,-50758.590000000004,-934.8684683091783,4,1,3,0,0,1
1022,2023-01-12,Eve,East,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve,2023,1,1,3,2,-27300.199999999997,-988.5467021526985,4,0,2,1,0,0
1093,2023-10-02,Bob,West,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,2023,10,4,0,40,-60183.04,-1605.8917078481393,1,3,1,0,1,1
1067,2023-04-11,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,2023,4,2,1,15,-39172.93,-437.00620152098463,1,0,2,0,0,1
1076,2023-02-13,Eve,North,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,2023,2,1,0,7,-3571.380000000001,-53.32025476337644,4,1,0,0,0,1
1026,2023-11-01,Alice,South,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,2023,11,4,2,44,-102518.67,-1298.5051544433088,0,2,0,0,0,0
1016,2023-01-17,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,2023,1,1,1,3,-55540.51999999999,-1207.9225405718112,4,3,1,0,0,1
1051,2023-11-26,Eve,South,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,2023,11,4,6,47,-25423.51,-401.0365252506132,4,2,2,0,1,1
1086,2023-02-26,Bob,West,2559.0,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,2023,2,1,6,8,-22111.5,-864.0679953106682,1,3,1,0,0,0
1057,2023-11-07,Bob,East,7084.06,26,Clothing,1291.82,1308.4399999999998,Returning,0.07,Credit Card,Online,East-Bob,2023,11,4,1,45,-26503.26,-374.12528973498246,1,0,0,1,2,0
1029,2023-10-30,Eve,East,4333.25,16,Electronics,2572.8,2760.6000000000004,Returning,0.15,Credit Card,Retail,East-Eve,2023,10,4,0,44,-36831.55,-849.9751918306123,4,0,1,1,2,1
1078,2023-01-12,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,2023,1,1,3,2,-159278.47999999998,-3554.3711505846645,4,0,2,1,2,1
1092,2023-11-14,Eve,East,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,2023,11,4,1,46,-103699.03000000001,-1588.4562419867991,4,0,0,1,2,1
1069,2023-03-21,Bob,East,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,2023,3,1,1,12,-62047.96,-662.2560352133271,1,0,3,0,2,0
1047,2023-08-04,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,2023,8,3,4,31,-221557.07,-30198.875500913233,4,2,0,1,2,1
1094,2023-12-05,Eve,East,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,2023,12,4,1,49,4265.119999999999,51.60484745237726,4,0,3,1,1,0
1062,2023-09-21,David,North,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,2023,9,3,3,38,-169367.69,-5655.788939387362,3,1,1,1,2,0
1069,2023-05-29,Alice,North,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,2023,5,2,0,22,-4505.499999999999,-100.23805286108389,0,1,1,0,0,1
1076,2023-03-22,Charlie,South,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,2023,3,1,2,12,-63143.73999999999,-19922.931785195935,2,2,2,1,2,1
1016,2023-08-03,Alice,West,3080.36,16,Furniture,4457.68,4743.030000000001,Returning,0.19,Cash,Online,West-Alice,2023,8,3,3,31,-68242.52,-2215.4072900570063,0,3,3,1,1,0
1090,2023-07-17,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,2023,7,3,0,29,-13830.530000000002,-272.46638626491074,3,1,1,0,2,1
1090,2023-07-19,Charlie,West,656.14,10,Furniture,2387.63,2438.9700000000003,Returning,0.02,Bank Transfer,Retail,West-Charlie,2023,7,3,2,29,-23220.160000000003,-3538.903282835981,2,3,3,1,0,1
1048,2023-01-25,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,2023,1,1,2,4,-6626.16,-133.54212642461985,4,2,1,0,0,0
1085,2023-03-30,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,2023,3,1,3,13,-205061.55,-2210.0960294878428,3,3,0,1,1,1
1039,2023-09-25,Eve,West,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,2023,9,3,0,39,-151557.46,-13255.097560762291,4,3,1,0,1,0
1100,2023-05-23,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,2023,5,2,1,21,-95559.28,-1246.2151602251445,1,3,2,1,1,1
1033,2023-02-28,David,West,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,2023,2,1,1,9,-4720.51,-113.59011872735061,3,3,0,1,1,0
1094,2023-12-31,Bob,South,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,2023,12,4,6,52,-55092.73,-836.4848122291694,1,2,2,1,2,0
1023,2023-01-26,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,2023,1,1,3,4,-69025.58,-2579.103551865607,3,1,0,0,2,1
1010,2023-02-16,David,East,1678.97,47,Furniture,2265.38,2429.9300000000003,Returning,0.06,Bank Transfer,Online,East-David,2023,2,1,3,7,-104793.89,-6241.558217240332,3,0,3,1,0,0
1069,2023-10-15,Bob,West,1688.58,46,Food,3663.51,4007.980000000001,New,0.13,Cash,Online,West-Bob,2023,10,4,6,41,-166832.88000000003,-9880.069644316529,1,3,2,0,1,0
1100,2023-09-23,Charlie,North,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,2023,9,3,5,38,-33799.04,-4236.1587727324,2,1,1,0,1,1
1034,2023-01-16,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,2023,1,1,0,3,-2824.1299999999997,-145.73146189173843,0,1,3,0,2,1
1052,2023-07-18,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,2023,7,3,1,29,-10878.55,-162.95573394529768,4,2,1,0,1,1
1095,2023-10-09,David,North,8828.74,21,Clothing,621.05,820.3699999999999,Returning,0.24,Bank Transfer,Online,North-David,2023,10,4,0,41,-4213.3099999999995,-47.72266484232178,3,1,0,1,0,0
1010,2023-03-27,Eve,South,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,2023,3,1,0,13,-152972.2,-1874.6960724720093,4,2,0,1,0,0
1019,2023-09-07,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,2023,9,3,3,36,-57580.21,-836.5775415054562,1,3,1,1,1,0
1058,2023-09-27,Eve,West,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,2023,9,3,2,39,-102591.05,-8597.399604451595,4,3,1,0,0,1
1096,2023-12-01,Bob,East,2962.96,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,East-Bob,2023,12,4,4,48,-36935.04,-1246.5588465588467,1,0,3,1,0,0
1001,2023-04-27,Eve,East,3167.09,25,Electronics,1330.62,1543.6899999999998,New,0.27,Credit Card,Online,East-Eve,2023,4,2,3,17,-30098.41,-950.3490585995346,4,0,1,0,2,0
1069,2023-01-07,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice,2023,1,1,5,1,-8037.029999999999,-312.169799228609,0,0,2,0,0,1
1004,2023-05-17,Alice,North,5198.56,36,Food,3981.2,4432.349999999999,New,0.14,Cash,Online,North-Alice,2023,5,2,2,20,-138124.63999999998,-2656.9788556831118,0,1,2,0,1,0
1016,2023-06-25,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,2023,6,2,6,25,-887.6600000000008,-16.43212303636816,0,3,1,1,1,1
1024,2023-11-24,Alice,South,3633.17,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,South-Alice,2023,11,4,4,47,-99575.87,-2740.743482963913,0,2,2,1,0,1
1080,2023-11-11,Alice,East,3602.51,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,East-Alice,2023,11,4,5,45,-105662.77,-2933.0319693769065,0,0,1,0,1,1
1002,2023-08-03,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,2023,8,3,3,31,-37655.7,-453.53559685403536,0,2,3,1,2,0
1092,2023-03-23,Bob,South,7914.0,18,Food,3070.47,3475.29,Returning,0.2,Bank Transfer,Online,South-Bob,2023,3,1,3,12,-47354.46,-598.363153904473,1,2,2,1,0,0
1032,2023-08-11,David,East,3147.18,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,East-David,2023,8,3,4,32,-20426.519999999997,-649.041999504318,3,0,2,0,0,0
1091,2023-04-13,Eve,West,9146.51,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,West-Eve,2023,4,2,3,15,-133110.72999999998,-1455.317164689045,4,3,1,0,0,1
1084,2023-09-30,Alice,East,9532.87,30,Food,169.0,381.92,Returning,0.26,Cash,Retail,East-Alice,2023,9,3,5,39,4462.870000000001,46.81559698181136,0,0,2,1,1,1
1024,2023-01-14,Bob,South,3334.75,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,South-Bob,2023,1,1,5,2,-117894.79999999999,-3535.3414798710546,1,2,0,0,1,1
1012,2023-06-08,Bob,East,3608.81,19,Furniture,3457.28,3598.7200000000003,New,0.27,Bank Transfer,Online,East-Bob,2023,6,2,3,23,-62079.51000000001,-1720.2210701034417,1,0,3,0,0,0
1050,2023-06-01,Bob,South,5105.78,23,Furniture,3756.06,4255.73,Returning,0.04,Cash,Online,South-Bob,2023,6,2,3,22,-81283.6,-1591.9918210342007,1,2,3,1,1,0
1035,2023-04-18,David,South,9417.1,34,Food,1105.05,1200.96,Returning,0.19,Cash,Online,South-David,2023,4,2,1,16,-28154.6,-298.9731445986556,3,2,2,1,1,0
1033,2023-07-07,Eve,East,8775.56,13,Food,4342.53,4357.49,New,0.08,Bank Transfer,Online,East-Eve,2023,7,3,4,27,-47677.33,-543.2967240837053,4,0,2,0,0,0
1033,2023-10-28,David,North,1115.42,43,Clothing,4781.42,4864.34,Returning,0.25,Bank Transfer,Online,North-David,2023,10,4,5,43,-204485.63999999998,-18332.613723978408,3,1,0,1,0,0
1061,2023-04-08,Charlie,East,3988.03,29,Clothing,1221.74,1611.92,New,0.15,Cash,Retail,East-Charlie,2023,4,2,5,14,-31442.43,-788.4200971406935,2,0,0,0,1,1
